numsad_int,numhaha_int,numwow_int,numangry_int,numloves_int,numlikes_int,numshares_int,MIPP,sentiment,log_length,else_leader_org,IDEO,IDEOsq,accountname,issue,party_affil
0,0,0,0,0,40,8,0.2715500068664551,0.0227272727273,4.477337950841197,else,3.3499999046325684,2.7225003242492676,212,11000,SPÖ
0,0,0,0,0,7,2,0.2440500068664551,0.0625,3.8712030942390543,else,2.1500000953674316,8.122499465942383,128,11000,GRÜNE
0,0,0,0,0,27,1,0.18209999084472656,0.108695652174,4.510860605417345,else,6.050000190734863,1.1025004386901855,205,11000,ÖVP
5,0,0,5,0,28,10,0.2715500068664551,-0.0333333333333,3.433990430286395,else,3.3499999046325684,2.7225003242492676,27,11000,SPÖ
0,0,0,0,0,19,6,0.0925,-0.0833333333333,3.218879824860201,org,8.100000381469727,9.610002517700195,72,11000,FPÖ
0,0,3,0,0,133,6,0.2715500068664551,0.153846153846,3.737671999232915,else,3.3499999046325684,2.7225003242492676,113,11000,SPÖ
0,0,0,0,0,22,0,0.2715500068664551,0.0588235294118,4.27666750790398,else,3.3499999046325684,2.7225003242492676,242,11000,SPÖ
0,0,0,0,1,17,11,0.2715500068664551,-0.0434782608696,3.258100384167932,org,3.3499999046325684,2.7225003242492676,194,11000,SPÖ
0,0,2,0,1,70,9,0.2715500068664551,-0.0126582278481,3.9512456416565014,else,3.3499999046325684,2.7225003242492676,166,11000,SPÖ
64,0,11,1,7,358,85,0.2715500068664551,0.0425531914894,3.8501497293673697,else,3.3499999046325684,2.7225003242492676,164,11000,SPÖ
0,0,0,0,0,11,0,0.2715500068664551,0.0566037735849,3.9889858984144118,else,3.3499999046325684,2.7225003242492676,63,11000,SPÖ
0,1,2,0,20,483,105,0.2715500068664551,0.0851063829787,3.496510591764919,org,3.3499999046325684,2.7225003242492676,221,11000,SPÖ
0,2,0,0,1,38,6,0.2440500068664551,0.0422535211268,4.077539138819537,org,2.1500000953674316,8.122499465942383,94,11000,GRÜNE
0,0,0,0,0,56,14,0.2715500068664551,0,3.5553509186281893,else,3.3499999046325684,2.7225003242492676,166,11000,SPÖ
0,0,0,0,1,67,5,0.2715500068664551,0.0212765957447,3.8501497293673697,org,3.3499999046325684,2.7225003242492676,228,11000,SPÖ
0,0,0,0,2,60,4,0.2715500068664551,0.152173913043,3.8286435703997754,else,3.3499999046325684,2.7225003242492676,53,11000,SPÖ
0,0,0,0,0,21,0,0.2715500068664551,0,2.833219226391856,else,3.3499999046325684,2.7225003242492676,102,11000,SPÖ
3,26,12,37,0,85,83,0.0925,0.0169491525424,4.653961302538022,else,8.100000381469727,9.610002517700195,154,11000,FPÖ
0,2,4,0,17,591,94,0.2715500068664551,0.102362204724,4.85981317955517,leader,3.3499999046325684,2.7225003242492676,29,11000,SPÖ
3,2,14,48,0,104,73,0.2715500068664551,-0.0357142857143,4.007335003412637,else,3.3499999046325684,2.7225003242492676,246,11000,SPÖ
0,0,0,0,0,12,0,0.2715500068664551,0.117647058824,3.526363465788307,else,3.3499999046325684,2.7225003242492676,243,11000,SPÖ
0,0,0,0,2,34,0,0.2440500068664551,-0.0416666666667,3.178057997005932,org,2.1500000953674316,8.122499465942383,93,11000,GRÜNE
2,32,4,3,26,644,83,0.2715500068664551,-0.0909090909091,3.8501497293673697,org,3.3499999046325684,2.7225003242492676,219,11000,SPÖ
2,0,0,0,1,177,7,0.18209999084472656,0,4.787492576115032,else,6.050000190734863,1.1025004386901855,214,11000,ÖVP
0,1,1,4,8,277,16,0.18209999084472656,0.208333333333,3.258100384167932,org,6.050000190734863,1.1025004386901855,253,11000,ÖVP
1,18,5,49,45,1538,96,0.18209999084472656,-0.0434782608696,3.135498563745785,leader,6.050000190734863,1.1025004386901855,216,11000,ÖVP
0,1,0,1,7,167,0,0.2715500068664551,0,3.6888819541108115,org,3.3499999046325684,2.7225003242492676,231,11000,SPÖ
0,0,0,0,0,32,1,0.2715500068664551,0.0493827160494,4.394450389239578,else,3.3499999046325684,2.7225003242492676,3,11000,SPÖ
3,0,1,0,0,31,8,0.2440500068664551,-0.0810810810811,3.6375887913018707,else,2.1500000953674316,8.122499465942383,8,11000,GRÜNE
2,16,0,2,1,56,0,0.2440500068664551,-0.015625,3.761202441272254,org,2.1500000953674316,8.122499465942383,50,11000,GRÜNE
0,0,0,0,0,38,0,0.2715500068664551,0.03125,4.204694111927166,else,3.3499999046325684,2.7225003242492676,166,11000,SPÖ
0,1,0,0,2,73,2,0.2440500068664551,0.029702970297,4.27666750790398,org,2.1500000953674316,8.122499465942383,48,11000,GRÜNE
0,0,0,0,0,2,0,0.2440500068664551,-0.05,2.944444242310485,else,2.1500000953674316,8.122499465942383,152,11000,GRÜNE
7,0,0,4,0,41,8,0.2715500068664551,0.0526315789474,2.944444242310485,org,3.3499999046325684,2.7225003242492676,223,11000,SPÖ
43,0,24,0,2,88,50,0.2715500068664551,0,3.6375887913018707,else,3.3499999046325684,2.7225003242492676,164,11000,SPÖ
0,0,0,0,0,3,0,0.2715500068664551,0.0727272727273,4.02535347644784,else,3.3499999046325684,2.7225003242492676,75,11000,SPÖ
0,0,0,0,2,30,1,0.14164999961853028,0,3.6888819541108115,org,4.550000190734863,0.20249982178211212,179,11000,NEOS
0,3,0,0,12,155,0,0.2440500068664551,-0.0416666666667,3.178057997005932,leader,2.1500000953674316,8.122499465942383,247,11000,GRÜNE
0,0,0,0,1,15,8,0.18209999084472656,0.0943396226415,4.0430530222189764,else,6.050000190734863,1.1025004386901855,37,11000,ÖVP
0,6,2,4,4,312,0,0.2715500068664551,-0.0416666666667,3.135498563745785,else,3.3499999046325684,2.7225003242492676,102,11000,SPÖ
0,0,0,0,0,3,0,0.18209999084472656,0.0350877192982,3.9889858984144118,else,6.050000190734863,1.1025004386901855,37,11000,ÖVP
0,0,0,0,0,34,0,0.2440500068664551,0.2,1.609457912234103,org,2.1500000953674316,8.122499465942383,92,11000,GRÜNE
0,0,0,0,1,30,2,0.2715500068664551,0.0714285714286,3.367299278256391,else,3.3499999046325684,2.7225003242492676,41,11000,SPÖ
1,2,1,2,23,639,74,0.2715500068664551,0,4.127135997947017,leader,3.3499999046325684,2.7225003242492676,29,11000,SPÖ
0,0,1,0,1,79,5,0.18209999084472656,0.0983606557377,4.127135997947017,else,6.050000190734863,1.1025004386901855,39,11000,ÖVP
13,0,0,1,0,22,2,0.2440500068664551,0.0238095238095,4.430817989318795,else,2.1500000953674316,8.122499465942383,210,11000,GRÜNE
0,0,0,0,0,111,23,0.0925,0,2.833219226391856,else,8.100000381469727,9.610002517700195,9,11000,FPÖ
0,0,0,0,0,45,6,0.18209999084472656,0.257142857143,3.5835217162300297,else,6.050000190734863,1.1025004386901855,39,11000,ÖVP
0,0,8,0,0,155,5,0.18209999084472656,0.0243902439024,4.406720466775704,else,6.050000190734863,1.1025004386901855,39,11000,ÖVP
0,0,0,0,0,10,4,0.18209999084472656,0.0833333333333,4.094346228887378,else,6.050000190734863,1.1025004386901855,109,11000,ÖVP
0,0,0,0,3,337,50,0.0925,-0.142857142857,1.945924434667559,else,8.100000381469727,9.610002517700195,112,11000,FPÖ
0,1,0,0,1,36,0,0.2440500068664551,-0.333333333333,2.0794540416017115,org,2.1500000953674316,8.122499465942383,92,11000,GRÜNE
0,0,4,0,0,169,7,0.2715500068664551,0.0607287449393,5.533389883984359,else,3.3499999046325684,2.7225003242492676,130,11000,SPÖ
0,0,0,0,0,4,0,0.2440500068664551,0.047619047619,3.044527199616847,else,2.1500000953674316,8.122499465942383,155,11000,GRÜNE
0,0,0,0,0,33,0,0.2715500068664551,0,2.4849149830866115,else,3.3499999046325684,2.7225003242492676,130,11000,SPÖ
0,0,0,0,0,17,1,0.18209999084472656,0.093023255814,3.7841919066429512,else,6.050000190734863,1.1025004386901855,205,11000,ÖVP
0,0,0,0,0,11,0,0.2440500068664551,0.263157894737,2.944444242310485,org,2.1500000953674316,8.122499465942383,92,11000,GRÜNE
0,0,0,0,1,37,4,0.2440500068664551,0.0120481927711,4.442652432960212,else,2.1500000953674316,8.122499465942383,110,11000,GRÜNE
0,0,0,0,0,28,0,0.0925,0,2.6390644724468912,else,8.100000381469727,9.610002517700195,77,11000,FPÖ
0,0,0,0,0,8,4,0.2440500068664551,0.162790697674,3.332208081597398,org,2.1500000953674316,8.122499465942383,26,11000,GRÜNE
0,0,0,3,1,21,7,0.2440500068664551,-0.013698630137,4.234107953871572,else,2.1500000953674316,8.122499465942383,55,11000,GRÜNE
3,1,0,42,0,28,21,0.0925,-0.078431372549,3.9889858984144118,else,8.100000381469727,9.610002517700195,9,11000,FPÖ
0,0,0,0,0,44,8,0.2715500068664551,0.0119047619048,4.418841812615149,else,3.3499999046325684,2.7225003242492676,63,11000,SPÖ
1,71,2,27,61,1146,33,0.2715500068664551,0.027027027027,4.317489446868755,else,3.3499999046325684,2.7225003242492676,164,11000,SPÖ
0,0,0,0,4,216,34,0.0925,0.0571428571429,3.5553509186281893,else,8.100000381469727,9.610002517700195,169,11000,FPÖ
1,0,1,1,4,71,0,0.29950000762939455,-0.0833333333333,3.218879824860201,org,3.200000047683716,3.239999771118164,136,11000,PILZ
0,0,0,0,0,59,2,0.18209999084472656,0.153846153846,2.6390644724468912,else,6.050000190734863,1.1025004386901855,21,11000,ÖVP
0,19,0,4,5,173,12,0.2715500068664551,0,3.4012007149899333,else,3.3499999046325684,2.7225003242492676,164,11000,SPÖ
1,2,7,1,7,686,89,0.18209999084472656,0.0416666666667,4.962845329560362,else,6.050000190734863,1.1025004386901855,214,11000,ÖVP
0,0,0,0,0,34,0,0.2440500068664551,0.0298507462687,4.189656257176793,else,2.1500000953674316,8.122499465942383,217,11000,GRÜNE
0,0,0,0,0,4,0,0.2440500068664551,0.018691588785,4.59512086023509,org,2.1500000953674316,8.122499465942383,20,11000,GRÜNE
0,0,0,0,0,0,0,0.18209999084472656,0.034965034965,4.9344746525548935,else,6.050000190734863,1.1025004386901855,191,11000,ÖVP
0,0,0,0,0,39,0,0.18209999084472656,0.030303030303,3.526363465788307,else,6.050000190734863,1.1025004386901855,98,11000,ÖVP
0,0,0,0,0,221,6,0.2715500068664551,0.030303030303,3.465739027794844,else,3.3499999046325684,2.7225003242492676,164,11000,SPÖ
2,0,1,1,0,24,54,0.0925,0,3.258100384167932,org,8.100000381469727,9.610002517700195,67,11000,FPÖ
4,0,0,0,0,16,0,0.2715500068664551,-0.1,3.9318275935067173,org,3.3499999046325684,2.7225003242492676,228,11000,SPÖ
0,0,0,0,0,14,11,0.2440500068664551,0.025,3.5835217162300297,else,2.1500000953674316,8.122499465942383,128,11000,GRÜNE
39,0,2,11,1,84,25,0.2440500068664551,0.0537634408602,4.521789664004971,else,2.1500000953674316,8.122499465942383,100,11000,GRÜNE
0,0,0,1,1,28,1,0.14164999961853028,0,3.465739027794844,else,4.550000190734863,0.20249982178211212,183,11000,NEOS
0,1,0,0,0,52,2,0.14164999961853028,-0.0227272727273,3.8066647119900727,org,4.550000190734863,0.20249982178211212,181,11000,NEOS
0,0,0,0,0,6,1,0.2715500068664551,0.125,2.77259497222025,else,3.3499999046325684,2.7225003242492676,146,11000,SPÖ
43,0,1,43,0,49,41,0.14164999961853028,-0.05,4.077539138819537,else,4.550000190734863,0.20249982178211212,24,11000,NEOS
0,0,0,0,2,123,6,0.18209999084472656,-0.125,3.496510591764919,else,6.050000190734863,1.1025004386901855,115,11000,ÖVP
0,0,0,0,2,40,0,0.2715500068664551,0,2.833219226391856,org,3.3499999046325684,2.7225003242492676,225,11000,SPÖ
0,0,0,0,0,21,1,0.2715500068664551,0.131578947368,3.6888819541108115,else,3.3499999046325684,2.7225003242492676,130,11000,SPÖ
0,0,0,0,2,77,3,0.2715500068664551,0.166666666667,4.836282700601957,else,3.3499999046325684,2.7225003242492676,164,11000,SPÖ
5,0,3,52,0,92,0,0.0925,-0.0344827586207,3.367299278256391,else,8.100000381469727,9.610002517700195,169,11000,FPÖ
5,21,3,2,66,2573,259,0.2715500068664551,0.00943396226415,4.653961302538022,leader,3.3499999046325684,2.7225003242492676,29,11000,SPÖ
0,0,0,0,1,36,3,0.2715500068664551,0.0789473684211,4.248496670619767,else,3.3499999046325684,2.7225003242492676,212,11000,SPÖ
2,0,0,1,0,10,1,0.14164999961853028,-0.0535714285714,4.02535347644784,org,4.550000190734863,0.20249982178211212,179,11000,NEOS
0,0,1,2,0,58,7,0.2715500068664551,0,3.044527199616847,else,3.3499999046325684,2.7225003242492676,58,11000,SPÖ
0,0,0,0,0,57,75,0.0925,0,2.0794540416017115,else,8.100000381469727,9.610002517700195,114,11000,FPÖ
0,0,0,0,0,1,0,0.18209999084472656,0.105263157895,2.944444242310485,else,6.050000190734863,1.1025004386901855,149,11000,ÖVP
0,1,0,0,0,158,3,0.18209999084472656,0,3.295840569701174,else,6.050000190734863,1.1025004386901855,267,11000,ÖVP
0,0,0,0,0,7,0,0.0925,-0.0196078431373,3.526363465788307,org,8.100000381469727,9.610002517700195,71,11000,FPÖ
0,3,0,2,7,87,0,0.2440500068664551,0.0555555555556,3.5835217162300297,org,2.1500000953674316,8.122499465942383,93,11000,GRÜNE
0,0,1,0,0,91,0,0.2715500068664551,0.03125,4.14313631369186,else,3.3499999046325684,2.7225003242492676,147,11000,SPÖ
1,0,1,0,0,5,0,0.2440500068664551,0.210526315789,2.944444242310485,else,2.1500000953674316,8.122499465942383,19,11000,GRÜNE
0,0,0,0,0,84,5,0.18209999084472656,0,3.367299278256391,else,6.050000190734863,1.1025004386901855,25,11000,ÖVP
0,0,0,0,0,8,5,0.0925,0,4.3820278846731,org,8.100000381469727,9.610002517700195,72,11000,FPÖ
0,0,0,0,0,18,2,0.14164999961853028,-0.0454545454545,3.8066647119900727,org,4.550000190734863,0.20249982178211212,129,11000,NEOS
2,8,1,11,10,133,32,0.14164999961853028,0,2.77259497222025,org,4.550000190734863,0.20249982178211212,181,11000,NEOS
0,0,0,0,0,14,0,0.18209999084472656,0.0326086956522,4.56434923313396,org,6.050000190734863,1.1025004386901855,241,11000,ÖVP
0,0,1,0,0,42,1,0.18209999084472656,0.0967741935484,4.11087550351623,else,6.050000190734863,1.1025004386901855,51,11000,ÖVP
0,0,0,0,0,51,3,0.2440500068664551,0.0388349514563,4.9344746525548935,else,2.1500000953674316,8.122499465942383,250,11000,GRÜNE
0,0,0,0,0,31,2,0.18209999084472656,0.0483870967742,4.127135997947017,else,6.050000190734863,1.1025004386901855,51,11000,ÖVP
0,1,0,1,0,67,0,0.0925,-0.0909090909091,3.7841919066429512,org,8.100000381469727,9.610002517700195,71,11000,FPÖ
0,0,0,0,0,5,0,0.2715500068664551,-0.05,3.737671999232915,else,3.3499999046325684,2.7225003242492676,146,11000,SPÖ
9,0,0,3,0,20,3,0.2440500068664551,0,2.3979043636661395,else,2.1500000953674316,8.122499465942383,210,11000,GRÜNE
0,4,0,2,0,72,19,0.18209999084472656,0.038961038961,4.394450389239578,else,6.050000190734863,1.1025004386901855,108,11000,ÖVP
0,0,0,0,0,35,3,0.18209999084472656,0.3,2.944444242310485,org,6.050000190734863,1.1025004386901855,256,11000,ÖVP
0,0,0,0,0,12,1,0.2715500068664551,0,2.0794540416017115,else,3.3499999046325684,2.7225003242492676,75,11000,SPÖ
7,0,2,8,0,22,14,0.2715500068664551,0.0434782608696,4.499810781440759,else,3.3499999046325684,2.7225003242492676,266,11000,SPÖ
3,0,0,7,0,9,9,0.0925,-0.1875,2.6390644724468912,org,8.100000381469727,9.610002517700195,66,11000,FPÖ
0,0,0,0,0,8,1,0.2440500068664551,0.0869565217391,4.248496670619767,org,2.1500000953674316,8.122499465942383,89,11000,GRÜNE
1,13,1,20,35,555,45,0.2715500068664551,0.0385542168675,6.739336745700362,else,3.3499999046325684,2.7225003242492676,64,11000,SPÖ
5,0,1,9,0,83,14,0.18209999084472656,0.0111111111111,4.488637493327015,else,6.050000190734863,1.1025004386901855,108,11000,ÖVP
5,32,2,41,1,101,51,0.18209999084472656,0.010152284264,5.288267535744913,else,6.050000190734863,1.1025004386901855,108,11000,ÖVP
0,1,1,9,1,96,8,0.18209999084472656,0.0104166666667,5.247024598476137,else,6.050000190734863,1.1025004386901855,108,11000,ÖVP
0,0,0,0,0,5,2,0.18209999084472656,0,3.713574505725724,else,6.050000190734863,1.1025004386901855,109,11000,ÖVP
0,0,0,0,0,3,1,0.2440500068664551,-0.0232558139535,3.761202441272254,org,2.1500000953674316,8.122499465942383,92,11000,GRÜNE
0,0,0,0,0,31,2,0.2715500068664551,0.0851063829787,3.8712030942390543,else,3.3499999046325684,2.7225003242492676,248,11000,SPÖ
0,0,0,0,0,9,0,0.2715500068664551,0.0571428571429,3.5835217162300297,else,3.3499999046325684,2.7225003242492676,243,11000,SPÖ
0,7,1,4,11,235,23,0.2715500068664551,0.106382978723,3.8918223389248707,else,3.3499999046325684,2.7225003242492676,11,11000,SPÖ
17,1,0,46,0,45,29,0.0925,-0.125,1.945924434667559,else,8.100000381469727,9.610002517700195,208,11000,FPÖ
0,0,0,0,0,18,6,0.2440500068664551,-0.0147058823529,4.727388703667701,else,2.1500000953674316,8.122499465942383,80,11000,GRÜNE
0,0,0,0,0,48,20,0.2715500068664551,0.0555555555556,2.833219226391856,else,3.3499999046325684,2.7225003242492676,116,11000,SPÖ
0,0,0,0,0,62,7,0.2440500068664551,0.0763358778626,4.9344746525548935,else,2.1500000953674316,8.122499465942383,155,11000,GRÜNE
0,0,0,0,0,49,2,0.18209999084472656,0.125,3.737671999232915,else,6.050000190734863,1.1025004386901855,144,11000,ÖVP
0,0,0,0,0,19,0,0.14164999961853028,0.03125,3.433990430286395,else,4.550000190734863,0.20249982178211212,84,11000,NEOS
10,0,0,14,0,113,0,0.29950000762939455,-0.0425531914894,3.7841919066429512,org,3.200000047683716,3.239999771118164,135,11000,PILZ
2,1,0,0,8,124,38,0.2715500068664551,0.181818181818,3.433990430286395,org,3.3499999046325684,2.7225003242492676,232,11000,SPÖ
0,0,0,0,0,4,4,0.14164999961853028,0.00518134715026,5.361292635192883,org,4.550000190734863,0.20249982178211212,180,11000,NEOS
0,0,0,0,0,51,13,0.0925,0.0333333333333,2.995737273541491,else,8.100000381469727,9.610002517700195,170,11000,FPÖ
0,1,0,1,1,114,22,0.2715500068664551,0.0833333333333,2.4849149830866115,else,3.3499999046325684,2.7225003242492676,58,11000,SPÖ
0,0,0,0,0,12,0,0.2715500068664551,0.0408163265306,3.8712030942390543,else,3.3499999046325684,2.7225003242492676,3,11000,SPÖ
0,0,0,0,0,167,33,0.2715500068664551,-0.0283687943262,5.638355025205568,else,3.3499999046325684,2.7225003242492676,11,11000,SPÖ
5,0,0,8,0,23,44,0.2440500068664551,-0.0408163265306,3.8918223389248707,else,2.1500000953674316,8.122499465942383,105,11000,GRÜNE
0,0,0,0,0,36,2,0.2440500068664551,0.114285714286,3.526363465788307,else,2.1500000953674316,8.122499465942383,128,11000,GRÜNE
0,0,0,0,1,39,0,0.2715500068664551,0.1,3.526363465788307,org,3.3499999046325684,2.7225003242492676,225,11000,SPÖ
0,0,0,0,0,11,1,0.18209999084472656,0.0408163265306,3.912025005426146,else,6.050000190734863,1.1025004386901855,109,11000,ÖVP
0,21,7,3,64,1443,373,0.0925,-0.115384615385,3.258100384167932,else,8.100000381469727,9.610002517700195,203,11000,FPÖ
0,2,0,4,1,56,15,0.2715500068664551,-0.0654205607477,4.644391860679372,else,3.3499999046325684,2.7225003242492676,79,11000,SPÖ
231,0,3,0,59,494,14,0.2440500068664551,-0.0277777777778,5.176150297545421,else,2.1500000953674316,8.122499465942383,125,11000,GRÜNE
0,0,0,0,0,11,2,0.18209999084472656,0,3.663564210228923,else,6.050000190734863,1.1025004386901855,109,11000,ÖVP
0,0,0,0,0,46,2,0.18209999084472656,0.25,3.367299278256391,else,6.050000190734863,1.1025004386901855,144,11000,ÖVP
0,2,0,7,7,159,0,0.2440500068664551,0.0405405405405,3.912025005426146,else,2.1500000953674316,8.122499465942383,117,11000,GRÜNE
0,1,0,0,1,21,0,0.2440500068664551,0.0263157894737,3.610920615343275,leader,2.1500000953674316,8.122499465942383,247,11000,GRÜNE
0,0,0,0,0,22,2,0.0925,0.1,2.302595092944046,else,8.100000381469727,9.610002517700195,9,11000,FPÖ
0,0,0,0,0,3,1,0.18209999084472656,0.0384615384615,3.332208081597398,else,6.050000190734863,1.1025004386901855,109,11000,ÖVP
0,0,0,0,0,17,3,0.2715500068664551,0.1,3.4012007149899333,else,3.3499999046325684,2.7225003242492676,243,11000,SPÖ
0,0,0,0,0,2,1,0.14164999961853028,-0.0285714285714,3.465739027794844,org,4.550000190734863,0.20249982178211212,178,11000,NEOS
0,0,0,0,1,37,4,0.2715500068664551,0.113924050633,4.356710108740052,else,3.3499999046325684,2.7225003242492676,212,11000,SPÖ
0,0,0,0,0,22,1,0.0925,0.136363636364,3.091046998802531,else,8.100000381469727,9.610002517700195,244,11000,FPÖ
14,0,0,0,0,6,0,0.2715500068664551,-0.0512820512821,3.5553509186281893,else,3.3499999046325684,2.7225003242492676,14,11000,SPÖ
0,0,0,0,3,77,3,0.2715500068664551,0.111111111111,3.5835217162300297,else,3.3499999046325684,2.7225003242492676,14,11000,SPÖ
3,0,0,10,0,8,2,0.2715500068664551,-0.0882352941176,3.367299278256391,else,3.3499999046325684,2.7225003242492676,14,11000,SPÖ
2,0,0,1,4,151,15,0.14164999961853028,-0.00934579439252,4.605171185987591,else,4.550000190734863,0.20249982178211212,45,11000,NEOS
0,1,2,0,9,346,27,0.18209999084472656,0.04,4.094346228887378,else,6.050000190734863,1.1025004386901855,267,11000,ÖVP
0,0,0,0,1,207,15,0.2715500068664551,0.0724637681159,3.8066647119900727,else,3.3499999046325684,2.7225003242492676,164,11000,SPÖ
0,0,0,0,0,5,1,0.18209999084472656,0,4.094346228887378,else,6.050000190734863,1.1025004386901855,109,11000,ÖVP
2,0,0,7,0,14,8,0.2440500068664551,0,2.3979043636661395,org,2.1500000953674316,8.122499465942383,48,11000,GRÜNE
0,1,6,0,25,1270,76,0.18209999084472656,0.0208333333333,3.9318275935067173,else,6.050000190734863,1.1025004386901855,238,11000,ÖVP
0,0,0,0,0,2,5,0.18209999084472656,0.117647058824,3.496510591764919,else,6.050000190734863,1.1025004386901855,109,11000,ÖVP
0,0,0,0,0,2,0,0.2715500068664551,0.142857142857,1.945924434667559,else,3.3499999046325684,2.7225003242492676,75,11000,SPÖ
0,12,3,30,22,1177,80,0.18209999084472656,0.0952380952381,2.944444242310485,leader,6.050000190734863,1.1025004386901855,216,11000,ÖVP
0,0,0,0,0,24,1,0.2715500068664551,0.25,2.1972356883856023,else,3.3499999046325684,2.7225003242492676,75,11000,SPÖ
0,0,0,0,0,4,0,0.2715500068664551,0,3.8712030942390543,else,3.3499999046325684,2.7225003242492676,75,11000,SPÖ
0,0,1,0,1,52,0,0.18209999084472656,0.208333333333,3.178057997005932,else,6.050000190734863,1.1025004386901855,193,11000,ÖVP
0,0,0,0,0,15,2,0.18209999084472656,-0.02,3.8712030942390543,else,6.050000190734863,1.1025004386901855,109,11000,ÖVP
0,0,0,0,0,38,6,0.2715500068664551,0,3.9889858984144118,org,3.3499999046325684,2.7225003242492676,232,11000,SPÖ
3,0,0,3,0,16,5,0.14164999961853028,-0.0731707317073,3.6888819541108115,org,4.550000190734863,0.20249982178211212,179,11000,NEOS
0,0,0,0,0,36,34,0.2715500068664551,-0.0645161290323,3.8712030942390543,org,3.3499999046325684,2.7225003242492676,232,11000,SPÖ
0,0,0,0,2,109,10,0.0925,-0.0357142857143,3.332208081597398,else,8.100000381469727,9.610002517700195,169,11000,FPÖ
0,2,4,4,10,103,23,0.2715500068664551,0.161290322581,3.4012007149899333,org,3.3499999046325684,2.7225003242492676,229,11000,SPÖ
0,0,0,0,0,5,0,0.2440500068664551,0.0128205128205,4.369449118289006,org,2.1500000953674316,8.122499465942383,91,11000,GRÜNE
0,0,0,0,0,4,0,0.2715500068664551,0.146341463415,3.737671999232915,else,3.3499999046325684,2.7225003242492676,44,11000,SPÖ
2,233,6,69,43,969,124,0.2440500068664551,-0.0357142857143,3.295840569701174,org,2.1500000953674316,8.122499465942383,47,11000,GRÜNE
0,0,0,0,3,21,3,0.2715500068664551,0.0734463276836,5.204007236527194,else,3.3499999046325684,2.7225003242492676,63,11000,SPÖ
0,0,0,0,0,16,0,0.0925,0,3.610920615343275,else,8.100000381469727,9.610002517700195,9,11000,FPÖ
0,0,1,0,0,33,2,0.18209999084472656,0.0806451612903,4.060444734682864,else,6.050000190734863,1.1025004386901855,134,11000,ÖVP
0,0,0,0,0,28,4,0.2715500068664551,-0.016393442623,4.11087550351623,else,3.3499999046325684,2.7225003242492676,220,11000,SPÖ
0,0,0,0,0,13,2,0.18209999084472656,0.0281690140845,4.262681285491028,else,6.050000190734863,1.1025004386901855,109,11000,ÖVP
0,0,0,0,0,3,2,0.18209999084472656,0.0689655172414,4.0430530222189764,else,6.050000190734863,1.1025004386901855,109,11000,ÖVP
0,0,0,0,0,9,2,0.2440500068664551,-0.0352941176471,4.394450389239578,org,2.1500000953674316,8.122499465942383,20,11000,GRÜNE
0,0,0,0,0,17,2,0.2715500068664551,0,4.615121506939779,else,3.3499999046325684,2.7225003242492676,248,11000,SPÖ
1,0,0,5,0,24,0,0.14164999961853028,-0.142857142857,2.0794540416017115,else,4.550000190734863,0.20249982178211212,24,11000,NEOS
0,0,0,0,5,66,0,0.0925,0.0769230769231,3.6888819541108115,else,8.100000381469727,9.610002517700195,54,11000,FPÖ
4,8,3,15,155,1879,322,0.2715500068664551,-0.0857142857143,4.21950917576326,org,3.3499999046325684,2.7225003242492676,221,11000,SPÖ
0,0,0,0,0,11,1,0.2715500068664551,0.0588235294118,2.7080568677466546,else,3.3499999046325684,2.7225003242492676,75,11000,SPÖ
0,6,1,0,8,98,10,0.2715500068664551,0,3.4012007149899333,else,3.3499999046325684,2.7225003242492676,11,11000,SPÖ
0,0,0,0,0,11,0,0.2440500068664551,0.063829787234,3.8712030942390543,else,2.1500000953674316,8.122499465942383,19,11000,GRÜNE
25,0,0,4,0,18,0,0.2440500068664551,-0.102739726027,4.983607306639609,else,2.1500000953674316,8.122499465942383,59,11000,GRÜNE
0,4,0,0,12,208,26,0.2715500068664551,-0.0434782608696,3.135498563745785,org,3.3499999046325684,2.7225003242492676,225,11000,SPÖ
0,1,0,2,14,162,11,0.2715500068664551,0.0540540540541,3.6375887913018707,else,3.3499999046325684,2.7225003242492676,11,11000,SPÖ
0,0,1,0,0,14,0,0.2715500068664551,-0.0909090909091,3.091046998802531,org,3.3499999046325684,2.7225003242492676,194,11000,SPÖ
0,0,0,0,0,11,0,0.29950000762939455,0.117647058824,3.9512456416565014,org,3.200000047683716,3.239999771118164,139,11000,PILZ
0,0,0,0,0,25,3,0.2715500068664551,0,3.6375887913018707,else,3.3499999046325684,2.7225003242492676,248,11000,SPÖ
0,0,0,0,0,24,1,0.2715500068664551,0.0740740740741,3.367299278256391,else,3.3499999046325684,2.7225003242492676,242,11000,SPÖ
0,0,0,0,0,4,0,0.14164999961853028,-0.057971014492800003,4.21950917576326,org,4.550000190734863,0.20249982178211212,129,11000,NEOS
0,0,0,0,0,21,4,0.2715500068664551,0.102040816327,4.584968499078214,else,3.3499999046325684,2.7225003242492676,248,11000,SPÖ
0,0,0,0,2,19,4,0.2715500068664551,0.0857142857143,4.969813994020204,else,3.3499999046325684,2.7225003242492676,248,11000,SPÖ
0,0,0,0,2,51,6,0.2715500068664551,0.0660377358491,5.393628000897713,else,3.3499999046325684,2.7225003242492676,248,11000,SPÖ
0,0,0,0,0,10,0,0.2715500068664551,0,3.6375887913018707,else,3.3499999046325684,2.7225003242492676,248,11000,SPÖ
